lon,lat,x,y,s,t,b,b_inferred,source,VX,VY,ERRX,ERRY,xflux,yflux,xflux_err,yflux_err,source_age
151.252053,-82.154273,410611.6030310766,-748509.7213377747,2092.5,1449.39,643.11,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-1.948532231873369,-4.611026418317833,0.31193349272845217,0.42913117573537535,-2824.1831315549425,-6683.175580445684,452.1132850256913,621.9784347990957,6
151.172761,-82.146376,412062.6615952478,-748695.8518084541,2086.72,1262.72,824.0,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-1.728363492352957,-5.094570318728151,0.3016003140740939,0.4033376258338332,-2182.439149063926,-6433.01583286441,380.8367485876398,509.3024868928979,6
151.089142,-82.139335,413526.41167188046,-748766.3897914224,2086.19,1541.46,544.73,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.254577993318594,-5.125846527220903,0.2954340211729208,0.3920411865552316,-3475.3417935808798,-7901.287387849933,455.39972627721045,604.3158074274273,6
151.00763,-82.131868,414986.2458501995,-748890.1837324379,2080.58,1503.2,577.38,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.078151185227264,-4.545879603575288,0.3312091659085837,0.44503805673435,-4627.076861633623,-6833.366220094373,497.873618193783,668.981206883075,6
150.928187,-82.123981,416442.4987654152,-749066.4479662174,2080.21,1565.67,514.54,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.349816819593959,-4.717806657015675,0.3616734304927332,0.49285808210746074,-6810.377699933673,-7386.528348689732,566.2612399195576,771.6531134131881,6
150.84928,-82.11603,417896.4348345731,-749250.1291082673,2090.99,1568.27,522.72,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.08655078544014,-3.186177046565961,0.38419946368576646,0.5328004552029023,-7977.085000282209,-4996.785876817999,602.5284929144769,835.5749698810556,6
150.770239,-82.108119,419351.2905392659,-749426.4410165305,2094.85,1402.73,692.11,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.373633187747855,-2.951040724324115,0.36843519623400417,0.5088871246449176,-7537.756481449549,-4139.513355231165,516.8151028133246,713.8312363531653,6
150.69095,-82.100273,420807.20262252586,-749592.162267975,2096.03,1265.49,830.53,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.96059128343005,-1.8511476404849077,0.3193707600740007,0.42893317568555694,-7543.068663267894,-2342.6088275572456,404.1605031660472,542.8106444983155,6
150.611617,-82.092448,422263.8304097676,-749752.9730474302,2093.35,1181.11,912.23,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-6.086198700752513,-2.2876559558495453,0.298537924694104,0.38887717137277716,-7188.470147445801,-2701.9733260134562,352.6061282354531,459.3067158801008,6
150.530741,-82.084943,423724.7252667367,-749869.371769793,2097.97,1211.63,886.35,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-6.0808044809681165,-2.6323718737596673,0.2837208152176805,0.3602857895546232,-7367.6851332753995,-3189.460733403426,343.76465134219825,436.53307119806817,6
150.448807,-82.077667,425188.3135891001,-749953.5491038357,2104.28,1161.17,943.11,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.956612661417234,-2.381589765069949,0.2727276786718527,0.34520819888601395,-6916.639924057849,-2765.430587506273,316.68319864339526,400.84540430047286,6
150.367436,-82.0703,426650.5528645112,-750047.9045928933,2111.63,1411.83,699.81,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.853333580636882,-3.043178153394339,0.24293353767674175,0.30316182144416304,-6852.081949150568,-4296.45021230673,342.9808564981543,428.01295436951267,6
150.291587,-82.061899,428097.5567205698,-750278.9112452919,2105.56,1122.71,982.84,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.751841218811988,-2.817046327950521,0.24279708187447632,0.3020132927602641,-5334.939654772407,-3162.7260828533294,272.5907117912933,339.07334391487615,6
150.2146,-82.053715,429549.0634713528,-750478.3183368992,2111.95,1365.72,746.23,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.217801215357822,-2.7163804614617733,0.22965038957603146,0.2789339118900573,-5760.335475838485,-3709.815123827573,313.6381300517777,380.94562214648903,6
150.13452,-82.046136,431009.5200810289,-750594.6480233265,2113.23,1308.69,804.54,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.926121426639985,-2.0224031979347545,0.22007530945850462,0.2619660593304177,-6446.765849829482,-2646.698841105234,288.0103567352504,342.8323621851244,6
150.055486,-82.038359,432468.2271540256,-750734.9893579461,2127.37,1308.09,819.28,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.610908910275553,-1.6874145946666175,0.21198120614307003,0.25124087634396886,-6031.483836442348,-2207.2901571374555,277.2904959436885,328.6456779367822,6
149.978165,-82.030274,433922.5166412036,-750914.8229475282,2129.73,1295.18,834.56,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.611682639978093,-1.7909073186767623,0.21558789044923016,0.25961148817001817,-5972.959121646826,-2319.5473410037694,279.2251239520339,336.24360724804416,6
149.900941,-82.022181,435377.2488386397,-751093.5970242657,2131.82,1269.86,861.96,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.9253991542533977,-2.667992150030318,0.22290723710602206,0.2786874489471519,-4984.707370020219,-3387.9765116374992,283.06098411145314,353.8940439200303,6
149.824203,-82.014014,436830.942474462,-751280.5081793334,2129.55,1264.17,865.38,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.4031870777508684,-3.203862223083805,0.22195052517403402,0.2863386702877805,-4302.207008080315,-4050.226506555854,280.5831954092586,361.9807568177035,6
149.746654,-82.006014,438287.3731978404,-751442.9276588488,2122.94,1305.45,817.49,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.570367663207981,-3.1725016085300046,0.2066260915785912,0.26683672128586367,-4660.936465934859,-4141.542224855495,269.7400312512719,348.3419978026307,6
149.667563,-81.99832,439748.4054253794,-751562.120373991,2125.63,1288.06,837.58,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.5137182262510698,-3.4719410974999487,0.19977718589529353,0.2579581862225988,-4525.8798985049525,-4472.068450045784,257.32500206429177,332.2656213458806,6
149.593101,-81.989852,441192.6392503643,-751787.2308957097,2119.61,1267.66,851.96,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.7559384543170657,-4.1072221434207,0.20206338857719247,0.2617461966442227,-4761.252940999572,-5206.561222328685,256.14767516376384,331.80518363801536,6
149.614043,-81.99277,440756.7023153413,-751673.6559670009,2124.24,1290.85,833.4,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.6248340999800512,-4.05999721195096,0.2002742388069899,0.259050918856349,-4679.117097959249,-5240.847401046896,258.5240011640029,334.3958786057181,6
149.54861,-81.982924,442159.5723010292,-752096.3775537048,2109.05,1218.8,890.25,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.190845742349204,-3.818324454614603,0.20094360064067804,0.2602795745905651,-5107.802790775209,-4653.773845284278,244.91006046085838,317.22874551098073,6
149.481352,-81.973329,443574.0428374738,-752479.15123707,2103.93,1456.25,647.68,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.276939794884231,-3.396669287904992,0.19604490646015535,0.2524723518081611,-6228.2935763001615,-4946.399650511645,285.4903950326012,367.6628623206346,6
149.410399,-81.964276,445008.467563957,-752780.0162079405,2102.16,1355.57,746.58,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.5183148761332905,-2.9973723514550117,0.20219713233136902,0.25932403539418153,-6124.892096640005,-4063.14803846187,274.0923666744339,351.53188265929066,6
149.339771,-81.955197,446441.4979949848,-753083.464161147,2116.04,1350.65,765.39,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.216394676751832,-3.691284508499268,0.2055793720370956,0.26528783282357726,-5694.873470154862,-4985.633421404536,277.66577884190315,358.3110114031646,6
149.26511,-81.944767,448004.3624014645,-753479.7751702494,2119.77,1618.83,500.94,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.994403657381057,-3.9985633948830013,0.20730122781979937,0.2668797199319708,-8085.090472678176,-6472.994380538448,335.5854466315258,432.03289701747224,6
149.198618,-81.935107,449418.49034134747,-753865.1879261283,2116.9,1474.01,642.89,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.250713210332873,-3.7905531415261455,0.19281288222824028,0.24684799408710056,-7739.603779162759,-5587.313236140953,284.20811653324847,363.8564117643271,6
149.13257,-81.925402,450830.7972470187,-754256.0528409652,2111.61,1243.44,868.17,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.569676644429756,-5.841058087724268,0.17571245154550558,0.22219614582935893,-6925.558726749736,-7263.005268599864,218.48789074974346,276.2875755700581,6
149.06679,-81.915666,452242.81788468425,-754649.6910177476,2109.33,1330.52,778.81,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-10.47420399773966,-16.670736787246433,0.1713329559213518,0.21537071639937136,-13936.137903072573,-22180.748710167125,227.961924512477,286.5550455836916,6
149.001267,-81.905907,453654.248679568,-755045.2777015364,2116.28,2404.56,-288.28,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.25528199760921,-25.69321724351635,0.17681224265463136,0.2210345613229391,-36682.2408801712,-61780.88245506967,425.15564619762034,531.4908647746864,6
148.935856,-81.896143,455065.9863041585,-755439.9896248148,2119.45,2318.61,-199.17,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-16.472411618314435,-27.042665805995057,0.17594423999369735,0.21947745894066842,-38193.09830234003,-62701.395364438205,407.94607429178666,508.8826310744232,6
148.870612,-81.886368,456477.6399274109,-755834.8301358684,2124.21,2244.71,-120.5,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-16.11368001821455,-28.461752986848705,0.16841751805624122,0.20799820436285577,-36170.53867368638,-63888.38154710916,378.0484869560252,466.89564931534596,6
148.805503,-81.876584,457889.5156773205,-756229.3640855502,2121.96,1849.22,272.74,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.378475026574502,-29.02220478923828,0.1579381546482962,0.19056926375681588,-28438.183588642103,-53668.44154035521,292.0623943387223,352.40449392437904,6
148.740269,-81.866829,459302.8909872117,-756617.9661077263,2117.72,1825.11,292.61,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.180638225121806,-30.15735445252788,0.15164190127088606,0.1813168199330224,-27706.334631052057,-55040.489184853155,276.76315042850683,330.92314122795847,6
148.674078,-81.857213,460722.5043332325,-756983.6802373145,2115.35,1669.92,445.43,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.315145808499343,-29.924553675997576,0.1503836014103471,0.1779376863455071,-25575.068288529223,-49971.61067462187,251.12858366716682,297.14170118208926,6
148.606686,-81.847778,462149.1619590017,-757320.5768502972,2116.1,1695.6,420.5,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.206293991951124,-30.0011735210104,0.15035725592319904,0.17330836681467698,-25783.792092752326,-50869.98982222523,254.94576314337627,293.8616667709663,6
148.539678,-81.838298,463574.7412185333,-757662.4712243858,2115.02,1694.86,420.17,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.16964023326066,-30.188664775746222,0.14596222813961057,0.16189850169909556,-25710.416445744162,-51165.56038182124,247.38554198470035,274.3952945897291,6
148.473403,-81.828723,464997.4840521454,-758016.8661005871,2109.52,1767.03,342.49,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.313203319981918,-30.275069142356134,0.1493473541281115,0.16639880385293077,-27058.88966250765,-53496.95542661756,263.9012551649969,294.03167837224424,6
148.407361,-81.81913,466419.6181566211,-758372.5631363873,2109.51,1719.58,389.93,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.759984118387871,-30.045126464766685,0.18776986783419997,0.2200053649484964,-27100.553490297414,-51664.998566283495,322.88530933033354,378.31682545813544,6
148.341325,-81.809547,467842.5431067583,-758725.117496449,2110.05,2079.08,30.98,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.736997496118741,-30.581721932641425,0.2719730042960504,0.3258188148959237,-32718.476754230553,-63581.846435716136,565.4536337718325,677.403381673817,6
148.275455,-81.799951,469265.4530622369,-759077.9752673056,2109.37,2014.5,94.87,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.444934138759452,-30.404418064843863,0.2856964014240603,0.34712928819045896,-31113.819822530917,-61249.70019162796,575.5354006687694,699.2919510596796,6
152.242568,-82.093002,400725.4181949979,-761414.0396641637,2016.8,1190.28,826.53,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.145524269272478,-3.0593589538095696,0.413673798398921,0.5481758745611219,-3744.054627229645,-3641.4937755404544,492.3876487582677,652.4827799726122,6
152.160739,-82.085694,402184.95807326,-761546.306290147,2014.53,1277.7,736.83,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.371592993753299,-3.106914061003012,0.4444157345205605,0.586402118536057,-4307.88436811859,-3969.704095743549,567.8299839969202,749.24598685352,6
152.079293,-82.078333,403643.3128626976,-761683.7713966559,2015.95,1334.26,681.69,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.5786123970047647,-4.125138424010705,0.4458453401611113,0.5834050357825517,-3440.5393768275776,-5504.007193620524,594.8736035633644,778.4140030432274,6
151.998238,-82.070896,405101.5695638509,-761828.7228570541,2016.22,1376.96,639.26,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.687888879476411,-2.9618989509698723,0.43321708520611,0.5479871856994469,-3701.115471483839,-4078.4163795274753,596.5225976454053,754.5564352207105,6
151.917407,-82.063427,406559.71205677965,-761975.7486831307,2009.05,1219.23,789.82,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-1.8361671995444722,-2.6441812574634818,0.35511582255363155,0.46014725978265725,-2238.710134700607,-3223.865114537201,432.9678643320642,561.0253435448092,6
151.821763,-82.05469,408281.45868347154,-762136.6734790525,2000.78,1024.34,976.44,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.3150885965258885,-3.8583290849680325,0.3180635232846911,0.4288224539972258,-2371.4378529653286,-3952.240814896154,325.80518944144046,439.25999252751825,6
151.741333,-82.047171,409739.502365338,-762285.7159839415,1998.95,1110.03,888.92,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.123293204421389,-5.713230734591131,0.35856694311594584,0.5185831836720173,-2356.9191557038744,-6341.857512318194,398.0200638669933,575.6428913714493,6
151.661423,-82.039562,411196.5153873124,-762444.5504181259,1994.44,1616.26,378.18,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.1872997771596827,-7.615845973311293,0.6478346956193525,0.9898109641645699,-3535.245137832109,-12309.18721282411,1047.0693051417347,1599.7918689406279,6
151.582726,-82.031737,412649.846822698,-762630.2817256,2007.43,1671.04,336.39,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.9632897774948455,-6.917816641284758,0.8251010280024984,1.247998574323417,-4951.775749784986,-11559.948320252483,1378.776821833295,2085.455537637403,6
151.504351,-82.023855,414103.1486880357,-762821.2600389178,2008.01,1806.09,201.92,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.2804329272357595,-8.49024687612004,0.5396629051843217,0.8255724801714868,-7730.847105551233,-15334.149980491642,974.6797764243515,1491.0582007129206,6
151.425377,-82.016109,415558.62427625805,-762992.3129446361,2008.15,1735.64,272.52,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.2138900376587523,-6.444473641245517,0.38706419347952226,0.5711869523887635,-5578.156104962037,-11185.286230691368,671.8040967707981,991.3749220440335,6
151.346444,-82.008369,417014.5008809588,-763160.5317443341,2011.41,1724.71,286.7,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.016311763315408,-6.37105703718851,0.32577951446896697,0.45747063668737903,-5202.263061307718,-10988.225782609394,561.875186399772,789.0041818010895,6
151.266873,-82.000776,418472.41812681407,-763307.4617927286,2003.78,1690.75,313.03,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.6085594485002845,-4.81863807360076,0.34129351101565636,0.493981404773383,-6101.171887551856,-8147.112322940485,577.042003749721,835.1990601205973,6
151.192482,-81.992235,419912.39367398416,-763580.4610382045,1999.16,1674.49,324.68,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.2731409301778123,-5.225802354263902,0.37611725648135613,0.5510385477663422,-5480.841756173445,-8750.553784191361,629.804584805466,922.7085378492624,6
151.119524,-81.983467,421346.6513458004,-763883.2510337326,1995.32,1660.34,334.98,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.715243637505003,-5.096616994920665,0.3290006664411746,0.48157229491016573,-4508.227621095057,-8462.117061346577,546.2529665189398,799.5737441311445,6
151.046005,-81.974818,422783.5584569056,-764168.1271468091,1997.02,828.84,1168.18,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.18535462235962,-3.9432825865537158,0.26276113316135596,0.3726329631093402,-3468.9893251965477,-3268.350339039182,217.78693760945828,308.8531051435455,6
150.972314,-81.966199,424222.60000184696,-764446.4433586261,2007.82,901.78,1106.04,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.315506463100477,-4.039402439832799,0.22369010568176617,0.30022367584277065,-3891.6374182947484,-3642.652332192421,201.7192635017031,270.7357064014937,6
150.899008,-81.957528,425660.6830093674,-764730.149322555,2005.49,845.72,1159.77,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.382614035675801,-3.14252081260178,0.20590386864629714,0.26259953139508607,-3706.464342251739,-2657.692701633577,174.13701979154644,222.0856756914522,6
150.825699,-81.94887,427099.5386123993,-765010.172354535,2006.59,841.0,1165.59,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.9956242062886984,-3.859976560780832,0.19620276732739736,0.2394565575938299,-3360.3199574887954,-3246.24028761668,165.00652732234119,201.38296493641093,6
150.752527,-81.940203,428538.4617504607,-765289.6543493132,2018.29,863.17,1155.12,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.486552267489956,-2.993691429321539,0.18804461401521347,0.2260492814435331,-3872.6573207293054,-2584.0646310474726,162.3144694795118,195.11895826361445,6
150.679518,-81.931522,429977.3698017471,-765569.2717052187,2021.37,868.25,1153.11,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.578373745704031,-2.7033229590287124,0.19156271202439493,0.2324869854350378,-3975.173004707525,-2347.1601591766794,166.3243247151809,201.85682510397157,6
150.606937,-81.922783,431415.0771324258,-765855.2113130036,2015.86,1068.99,946.87,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.953320139578915,-2.2152604928827873,0.21022028448572613,0.25919202547198456,-5295.049696008465,-2368.0913142867707,224.72338191239638,277.07368330929677,6
150.530195,-81.914807,432868.8609731832,-766034.7853590517,2018.02,1364.14,653.88,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-6.296755790491741,-2.780399789515234,0.24170680406816555,0.2985536887275877,-8589.656444041404,-3792.8545688693116,329.7219197015474,407.2690289408515,6
150.553981,-81.917088,432428.3879452701,-765997.567459589,2016.23,1095.4,920.83,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.699515406301271,-2.308436172076219,0.22903922241565006,0.2828406585457182,-6243.2491760624125,-2528.6609828922906,250.8895642341031,309.82365737097973,6
150.475993,-81.909354,433886.7071825597,-766142.9678106905,2025.25,1526.6,498.65,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-6.5744233164187325,-3.4734313891357473,0.25320618759077235,0.31437224875673303,-10036.514634844836,-5302.540358654632,386.54456597607305,479.9206749520286,6
150.3997,-81.901301,435340.759571227,-766328.9830490511,2036.89,1536.93,499.96,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-5.744019334629961,-3.7338688534074067,0.24215479216603591,0.30695539053257503,-8828.155635972826,-5738.695056867446,372.1749647237456,471.7689483712306,6
